date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-09-23,984006325,4122755270,4671217,0,46581331,108444140,408904,1192303
2017-09-24,991967572,3961808367,4440208,0,45942035,105974062,401297,716198
2017-09-25,1445980395,4021564628,4578905,0,47667543,116308626,438582,561010
2017-09-26,1329379641,4357689001,4591420,0,52266847,124120915,430874,1053834
2017-09-27,1072750520,4459855568,4656511,0,52646339,124162893,435878,79801
2017-09-28,1045644244,4544631736,4766692,0,50909794,120122893,444257,57238
2017-09-29,1011729650,4416602562,4651696,0,48129612,121454201,446111,90551
2017-09-30,921549470,4008133068,4446284,0,44016937,109234299,444402,109992
2017-10-01,887513924,3853749969,4555912,0,43286298,102847786,442525,60042
2017-10-02,943989342,4130085590,5917455,0,43149295,107783028,451620,16026
2017-10-03,978442273,4160171817,4799533,0,43647145,112225760,452549,4924
2017-10-04,1048649872,4119459708,5023105,0,43644510,118870450,448272,39972
2017-10-05,1040670523,4074428079,4836194,0,44571440,113646076,420343,14837
2017-10-06,1004926456,4244168712,4987201,0,41797506,111296022,436306,13219
2017-10-07,953853702,4026867253,4657660,0,41711073,108726123,427098,21755
2017-10-08,958551652,3979717547,4530646,0,42508197,112310697,412743,17756
2017-10-09,1036436063,4244271192,4803721,0,44690727,117820691,444905,25778
2017-10-10,987072592,3960530557,4688591,0,45936244,104700504,418761,38338
2017-10-11,1027649898,4628225789,4017239,0,34885543,110145439,344775,111783
2017-10-12,1092387264,4877984767,2602889,0,36294732,117621866,178080,7669
2017-10-13,1058023290,4156811975,723036,0,31082005,108504092,9171,7264
2017-10-14,987405664,3963363861,598476,0,29029636,101717450,6929,17467
2017-10-15,953674000,3994078646,573848,0,30141655,100871434,4960,33761
2017-10-16,1037269931,4168607619,738420,0,30880369,109347314,5895,20596
2017-10-17,1061361082,4232818242,904791,0,31887025,111500133,7670,6406
2017-10-18,1071805912,4178719839,1111041,0,32544063,106826635,9938,21829
2017-10-19,1188082624,4220216920,1109755,0,29681392,112675726,7175,26315
2017-10-20,1055143916,4242813827,1103824,0,31907725,114957768,6735,17321
2017-10-21,984965368,4213149534,1032810,0,32432256,111479558,5331,523994
2017-10-22,990212668,4135842240,1010360,0,31809585,104390218,5386,37753
2017-10-23,1135480920,4603114035,1190206,0,32924304,118281936,7262,28726
2017-10-24,1074868813,4609702599,1136650,0,32209688,117972591,9456,31935
2017-10-25,1056019204,4552235086,1155408,0,31669440,115295206,10628,38407
2017-10-26,1076751568,4567939922,1120427,0,32509156,112481393,13674,29131
2017-10-27,1057430712,4366712569,1170710,0,31875840,114040472,15786,19964
2017-10-28,997239404,4264910737,1020876,0,33990368,112149912,13137,102130
2017-10-29,991501006,4367466218,1093396,0,33475823,109541121,14064,42857
2017-10-30,1090930200,4663367406,1203012,0,31316120,119207045,16254,15815
2017-10-31,1146278253,4856994749,1210658,0,31600197,124048868,15679,74594
2017-11-01,1121196858,4849992503,1168070,0,32488294,130772051,15109,93704
2017-11-02,1125301851,4995206261,1162594,0,31301910,128149073,15255,1195019
2017-11-03,1125346468,4912707693,1324649,0,31491692,125530145,15080,1445039
2017-11-04,1033954811,4454553361,886558,0,32395207,110248307,13573,1517689
2017-11-05,978001049,4413153783,916748,0,29729230,103803208,13684,1329905
2017-11-06,1032119639,4647505091,801519,0,31729708,114370905,12715,436047
2017-11-07,1043243265,4819559633,827822,0,30278625,121716778,6266,277653
2017-11-08,1057186234,4947177090,863092,0,31927116,126349945,7411,250383
2017-11-09,1061418139,5070623484,820587,0,32834182,128855493,6379,396733
2017-11-10,1070820425,4919792624,994561,0,31129674,127998413,5797,655498
2017-11-11,1027358490,4493838530,794294,0,26385821,114109502,4859,504166
2017-11-12,952350942,4440185862,768006,0,27863284,109352344,5297,387059
2017-11-13,1023517295,4562509969,879225,0,31232721,122496719,6200,395880
2017-11-14,1014288931,4488095747,859351,0,29928014,122567375,29266,765351
2017-11-15,986284915,4573094172,855217,0,32449792,122344953,6462,597723
2017-11-16,1056152926,4517262989,1012924,0,31097708,122232562,11937,869196
2017-11-17,1008852037,4489576690,876445,0,33866105,123434945,6846,447224
2017-11-18,934098825,4100075910,909647,0,27968483,119038501,5570,516807
2017-11-19,917712875,4091278230,806848,0,26332822,118899272,5440,406105
2017-11-20,944899679,4461297568,884941,0,27291450,133333271,7132,419207
2017-11-21,949637740,4503232576,866800,0,24965692,128278111,10321,360629
2017-11-22,956412394,4281828318,911576,0,24030496,123450401,12195,863462
2017-11-23,1120899432,4224051709,825709,0,24893890,128553715,5885,690298
2017-11-24,1235539457,4108323508,851170,0,27408205,120361456,6272,242411
2017-11-25,1069087041,3933012093,734802,0,27418932,108160170,4927,291499
2017-11-26,916089238,3934901038,646635,0,25682004,108197225,5884,1247583
2017-11-27,974796799,4235485979,886266,0,25642141,119569946,6294,2088079
2017-11-28,1042373206,4257207538,860815,0,24191871,122307700,9163,1638129
2017-11-29,1040359271,4409086840,783978,0,26848281,122264390,6731,1510046
2017-11-30,1025576897,4357144756,776105,0,25558938,127302252,5838,1535092
2017-12-01,1028952255,4223522848,799841,0,25815673,124988563,5534,2015405
2017-12-02,1340396905,4081038138,676733,0,26601467,118691874,4480,1440767
2017-12-03,1504825104,4046689535,647472,0,26250495,115759724,5897,1637004
2017-12-04,1106929932,4250509091,815908,0,28746540,120579929,9143,9142876
2017-12-05,1010241550,4256815581,852703,0,28040462,115951224,5985,1320058
2017-12-06,1034016160,4279717517,798508,0,29242197,115748235,6403,1344244
