date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-08-17,733886950,2273792749,354042,6116,1412604,118478596,0,0
2017-08-18,704800459,2300295344,366991,4210,1514135,119327864,0,0
2017-08-19,645193798,2089691254,246948,12817,1578102,105450628,0,0
2017-08-20,692885133,2069890449,250593,32210,1846406,104764191,0,0
2017-08-21,893787562,2300000898,348467,26683,1428325,115813717,0,0
2017-08-22,725417718,2311442830,369213,23528,1067238,121618391,0,0
2017-08-23,721159554,2287972456,378160,21504,1075852,103054188,0,0
2017-08-24,743918171,2235438657,381237,42083,1172859,110540957,0,0
2017-08-25,704156627,2111421743,374030,22224,827445,107603088,0,0
2017-08-26,747760895,2036497459,228798,20895,16670822,116101432,0,0
2017-08-27,674956909,1891771420,215177,1612,8071852,96270655,0,0
2017-08-28,804555005,2128797533,394876,50676,1053557,104306075,0,0
2017-08-29,728580871,2224440253,380430,48769,1281317,102556862,0,0
2017-08-30,746674026,2152367650,351391,32799,1034671,104678065,0,0
2017-08-31,708525331,2120291406,501577,50823,937603,99465213,0,0
2017-09-01,666177407,2042691858,378643,34490,648707,98069337,0,0
2017-09-02,612623344,1777545646,220902,68773,576815,88394264,0,0
2017-09-03,583050340,1783049707,237609,105637,494135,90737629,0,0
2017-09-04,663410900,2005306001,354470,123033,674751,106978413,0,0
2017-09-05,721512499,2139613354,347301,98995,715848,121618976,0,0
2017-09-06,759729566,2266718540,336167,89745,683048,113604278,0,0
2017-09-07,723721323,2209580481,310610,80913,632993,107395622,0,0
2017-09-08,697306455,2155004830,340822,63590,569038,107501475,0,0
2017-09-09,635567527,1893511008,234938,89533,696603,99394738,0,0
2017-09-10,647118300,1944303179,237068,72725,1093910,95123259,0,0
2017-09-11,711547680,2127091288,329210,74739,854767,105445443,0,0
2017-09-12,718662299,2072384387,323517,70398,1455022,107710512,0,0
2017-09-13,727376795,2078720560,317359,108494,1252923,109966391,0,0
2017-09-14,721467544,2053695411,316227,81039,1659809,104842982,0,0
2017-09-15,711976726,1990959230,345866,36855,1292725,101554495,0,0
2017-09-16,643500940,1757771915,224614,53944,1744079,90323921,0,0
2017-09-17,607843358,1733689595,198832,78458,1214320,85741418,0,0
2017-09-18,717319903,1950857323,293235,31636,1017693,96463019,0,0
2017-09-19,751600178,2022845382,1849961,74187,659005,100801224,0,0
2017-09-20,729418877,1961923714,3979617,86512,624572,98551858,0,0
2017-09-21,688888613,1949385035,4108143,67698,653761,98976288,0,0
2017-09-22,684239294,1921259033,4229155,72305,592760,103000893,0,0
2017-09-23,629017734,1743389078,3941274,45433,575500,92688439,0,0
2017-09-24,620763536,1719960263,3772461,35505,2202096,94300742,0,0
2017-09-25,689825766,2019416615,4063352,42002,4375546,99819469,0,0
2017-09-26,774215403,2059712358,4129931,25475,3663239,102570089,0,0
2017-09-27,751678324,2071160989,4109672,16745,3819457,111254304,0,0
2017-09-28,858401478,2067936944,4148316,2943,3392775,105660520,0,0
2017-09-29,702368184,2026398813,4067454,6777,3770002,105349627,0,0
2017-09-30,650545324,1794653761,3865163,7756,1139077,100901686,0,0
2017-10-01,694049383,1773029224,3918355,6687,588728,96136825,0,0
2017-10-02,705050646,2022334875,4342958,4705,544058,100443191,0,0
2017-10-03,702719198,2039746214,4245333,1558,577730,96383012,0,0
2017-10-04,700412625,1956474287,4538415,5141,490203,94747658,0,0
2017-10-05,738196466,1945770684,4439086,2440,476397,95793919,0,0
2017-10-06,679991037,1988482134,4526737,2793,482263,96577288,0,0
2017-10-07,627890197,1849628097,4234838,3520,429269,93375060,0,0
2017-10-08,609169229,1799335487,4159226,3987,437827,93965726,0,0
2017-10-09,694651059,2012103275,4397692,4545,598110,100046934,0,0
2017-10-10,730356524,2150592296,4420972,3351,815123,105945387,0,0
2017-10-11,726557579,2289084500,2648302,4185,1044788,109574566,0,0
2017-10-12,711968815,2396948828,337117,3652,1114415,111118700,0,0
2017-10-13,696614499,2009549811,339434,2513,1011266,109527035,0,0
2017-10-14,647279969,1793499048,246912,4320,856491,101342859,0,0
2017-10-15,621449821,1813628079,217028,4581,670259,95083079,0,0
2017-10-16,700229385,2017427288,324400,3577,1103289,109814381,0,0
2017-10-17,712858162,2022759672,482118,3059,1308765,109628341,0,0
2017-10-18,729086560,2024982112,748903,7188,1156960,108494010,0,0
2017-10-19,719318429,2052156582,699630,9130,1211963,106537048,0,0
2017-10-20,684672491,1992768956,697318,3894,1130909,102959135,0,0
2017-10-21,615921122,1736226137,582110,7643,825090,94149552,0,0
