date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-05-18,1593193497,5372209959,95988,12,921115,132212285,901,11394
2017-05-19,1545023223,5308729086,59925,0,727098,130628906,756,8856
2017-05-20,1490213609,4975947431,61552,1,648851,120992494,671,8763
2017-05-21,1460983534,4981808188,105720,2,623160,119942740,721,8802
2017-05-22,1555083529,5366229794,83133,3,656102,129735975,785,8899
2017-05-23,1683155981,5543230828,64194,1,681435,130395719,819,8902
2017-05-24,1638047257,5523827013,107596,4,706460,130216442,688,9116
2017-05-25,1531273407,5503344811,65927,6,790489,133058865,847,9390
2017-05-26,0,0,0,0,0,0,0,0
2017-05-27,1554493331,4998543468,67139,3,1023805,123283229,575,8722
2017-05-28,1518319455,4897939432,74431,14,825944,122078910,581,8922
2017-05-29,1578478115,5255199879,205239,6,912686,131977147,2405,8872
2017-05-30,1632710108,5391475834,86334,6,1173762,137549830,739,9040
2017-05-31,1624786887,5416256915,165387,10,1076142,138587765,706,8862
2017-06-01,1608392859,5586572540,60662,2,1041876,137968325,644,8691
2017-06-02,1604759039,5462626379,74958,2,1059771,136982935,632,8780
2017-06-03,1579049025,5079868631,67626,4,1177618,127517359,566,8752
2017-06-04,1499983264,5035212414,77188,5,1072306,122765580,479,8759
2017-06-05,1587329758,5318150857,88199,46,1050029,132654785,915,9550
2017-06-06,1596818626,5389917679,81569,10,1123608,133475317,692,8929
2017-06-07,1543699136,5593897924,109322,16,1277373,137367958,715,8837
2017-06-08,1563381900,5471889923,83244,5,1320966,142611107,681,12503
2017-06-09,1521568782,5483332934,88561,5,1332604,141232393,626,12803
2017-06-10,1504921284,5251770635,81324,11,1214916,131576449,494,12220
2017-06-11,1492583782,5092354862,80288,3,1238058,129944829,518,11177
2017-06-12,1654283830,5591633086,137340,8,1187528,141230436,759,13532
2017-06-13,1590462889,5752331053,85684,16,1436418,142899764,741,11725
2017-06-14,1552975592,5645730485,82327,5,1352429,139676450,979,8784
2017-06-15,1530869408,5603577631,121559,3,1462014,146624988,714,6211
2017-06-16,1608889902,5571444050,260289,6,1433293,149301810,809,171
2017-06-17,1596940934,5143197186,282931,3,1385388,132419110,654,143
2017-06-18,1490864996,5115139088,145786,25,1207717,130369304,671,2088
2017-06-19,1564492574,5696940026,144286,5,1399556,147150447,680,247
2017-06-20,1566442940,5729970276,84360,16,1443185,139251572,656,5274
2017-06-21,1569063767,5749810342,78727,14,1216508,145433017,734,3605
2017-06-22,1567929348,5621947680,232233,12,1341604,138788565,1728,3957
2017-06-23,1561085238,5462524284,1030148,2,1155918,135415135,6584,5054
2017-06-24,1486003213,5088139446,798503,1,1151714,127278223,5575,703
2017-06-25,1495014696,5023331405,748649,0,1092428,125319396,5244,8667
