date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-06-07,1043645196,3564483026,36823,0,2019646,171015306,1590,77108
2017-06-08,1011254594,3518610216,34002,0,1764362,138660900,2262,82897
2017-06-09,992000344,3459532996,29718,0,1800275,111745932,2207,84938
2017-06-10,908137655,3271996587,33092,0,1603133,105055186,2635,86553
2017-06-11,889225276,3214212511,29339,0,1994500,103161426,3063,82505
2017-06-12,1043878843,3563990181,31093,0,2135178,121837696,1799,84917
2017-06-13,1076880285,3766000898,28035,0,2195368,124100428,1701,79341
2017-06-14,1060978059,3706940106,33967,0,2041178,124650234,1690,75143
2017-06-15,1046991178,3585866420,49060,0,1643195,120079541,2562,66592
2017-06-16,1046561970,3571083023,50796,0,1639877,125542709,2362,48944
2017-06-17,933213989,3304577485,38181,0,1437374,114956475,2095,53855
2017-06-18,934743725,3338097162,33929,0,1607524,108710601,1952,54399
2017-06-19,1059488141,3697426081,29565,0,1891835,128253080,2198,50222
2017-06-20,1097326785,3744451640,25749,0,2152462,132479045,2069,50659
2017-06-21,1100911609,3737272577,32067,0,2054425,131145025,1846,46327
2017-06-22,1077672671,3596256508,160315,0,2123282,127156068,9777,48765
2017-06-23,1091740076,3484918824,621131,1,2833461,128731816,25872,49505
2017-06-24,996049450,3215285589,461836,0,2778618,112744419,18022,52576
2017-06-25,1009940891,3221864978,414305,0,3536292,114852137,17249,54384
2017-06-26,1111877860,3502043689,863808,0,3416483,127087216,20122,52067
2017-06-27,1154702659,3631230448,761052,0,3238546,125285144,22806,72801
2017-06-28,1157625436,3566187634,701051,0,2772666,126677551,23806,66798
2017-06-29,1162856693,3588416087,694325,0,2994573,132228450,22110,67558
2017-06-30,1157103112,3571822970,699489,0,2726790,132842004,25415,66789
2017-07-01,1072918101,3303533064,399516,0,2611729,125918522,23843,69686
2017-07-02,1055048389,3206000766,402068,0,3156813,120093667,23098,69167
2017-07-03,1151103676,3492083264,668371,0,2320104,134133116,27401,67202
2017-07-04,1136926317,3541424802,656120,0,2607981,131089809,24714,67468
2017-07-05,1142560536,3628730382,645871,0,2546928,130003653,30526,74009
2017-07-06,1122772688,3524363058,638760,2,1976875,120336875,28565,74180
2017-07-07,1130050052,3441896481,713559,0,1853579,115398858,27514,110275
2017-07-08,1052387994,3148770516,321047,0,1622634,106696218,25290,68934
2017-07-09,984393596,3098308252,350071,0,1653953,107014152,23971,72823
2017-07-10,1114738593,3405925786,545765,0,2095795,115904785,25204,80151
2017-07-11,1141653983,3464039673,585045,0,2146073,116950387,15377,75720
2017-07-12,1148389335,3425531043,641557,0,2264696,122552351,34322,71122
2017-07-13,1167543779,3401409373,550333,0,2279921,121780692,23247,76945
2017-07-14,1081615597,3283476111,614906,0,16412218,116400739,19012,98629
2017-07-15,1042610603,3085540582,353458,0,32104166,111071521,18374,130530
2017-07-16,1009383245,3079861910,335410,0,23882626,107722921,20258,105893
2017-07-17,1141245099,3400885070,537786,0,1965484,118889826,11451,125971
2017-07-18,1140186758,3379155958,596946,60047,2021719,116438985,10519,119983
2017-07-19,1154979292,3380896217,471528,0,1861777,117399767,12067,143975
2017-07-20,1138066813,3381194491,737029,95544,1977992,118555917,15398,123948
2017-07-21,1118256230,3381988731,867089,0,1833163,111929457,20898,131680
2017-07-22,1094099647,3165149305,427277,10497,1575105,101340721,14224,137126
2017-07-23,1073839871,3162392825,511462,0,1564738,97383823,12574,136046
2017-07-24,1138071057,3398918015,1016118,0,1513859,102786550,10955,138786
2017-07-25,1119468909,3399984098,1036759,0,1581423,106342525,12474,96116
2017-07-26,1170636038,3388402358,520645,7,1609332,107957512,15738,119435
2017-07-27,1130736575,3419909475,525701,0,1462252,108097944,12991,76126
2017-07-28,1102109854,3371942800,457492,0,1782506,104524248,14729,76957
2017-07-29,1006847572,3085610887,301550,0,1749164,98706004,13011,74373
2017-07-30,978239523,2971384471,390020,0,1464009,91464047,25624,84347
2017-07-31,1084463489,3380700015,660956,0,1582361,108363249,20662,69583
2017-08-01,1101955579,3522282750,661021,0,1604443,109903690,15447,62379
2017-08-02,1124737593,3380471864,592366,0,1657054,101405341,11588,48888
2017-08-03,1082281400,3333756719,649585,0,1661832,104885284,10494,46708
2017-08-04,1110518144,3420298526,576189,0,1548418,107511598,7041,67441
2017-08-05,1008109617,3095791664,414068,0,1537907,91478892,6106,51953
2017-08-06,1003841993,3110541988,422631,1,1602239,93809295,6655,51662
2017-08-07,1217124889,4049596719,649973,0,2351951,138387036,8205,69285
2017-08-08,1212091198,3585866977,596192,0,1874989,138830234,7298,59048
2017-08-09,1237756466,3567413051,529789,0,1718324,146747348,8147,59017
2017-08-10,1157097846,3533179985,588885,0,1833442,101789178,9076,66689
2017-08-11,1099616950,3500514655,524525,0,1988142,102009063,9483,57710
2017-08-12,1045328371,3216038435,271030,0,1712820,89400469,9176,58865
2017-08-13,1045125159,3137945751,309637,45,1679509,89864205,10252,68176
2017-08-14,1153577384,3432840547,508811,0,1633731,108622223,10709,71583
2017-08-15,1140142945,3475809752,1101728,0,1496292,109763357,9989,56308
2017-08-16,1212603400,3560879008,593870,0,1496983,114148310,11204,67727
2017-08-17,1170251260,3545426544,490786,0,1469968,114928154,11524,64532
2017-08-18,1127647703,3514970894,515303,0,1529491,114951483,7686,65125
2017-08-19,1025515215,3193861178,320353,0,1393452,106367740,5283,76428
2017-08-20,1038926249,3135256634,291941,0,1436769,100630903,5674,86980
2017-08-21,1136160676,3488980637,520094,0,1514714,113393089,11067,84908
2017-08-22,1198539716,3744552768,700652,0,1525104,120447593,16808,82271
2017-08-23,1182757106,3637956505,946183,0,1472861,126634437,14854,78385
2017-08-24,1203594240,3757093037,682563,0,1462821,122295282,20084,93080
2017-08-25,1197514647,3684374960,632833,0,1539146,142315544,22582,74470
2017-08-26,1340819783,3710087176,410989,0,2725231,137006038,17635,77712
2017-08-27,1240349845,3429185117,408111,0,1999834,128240239,18731,66035
2017-08-28,1410460523,3555437128,666604,0,1504901,141429528,23158,98358
2017-08-29,1174754565,3666663678,674860,0,1541626,144514197,20480,97057
2017-08-30,1145273729,3523239889,637724,0,1484015,147549017,21712,109608
2017-08-31,1159112855,3467413294,706503,0,1771751,142254850,21458,97628
2017-09-01,1182701494,3405185873,626771,0,1595506,135932815,16833,78057
2017-09-02,1081435703,3048090029,326340,0,1452746,115920983,12807,116235
2017-09-03,1093854702,3042402771,345483,0,1353221,113370582,14456,114688
2017-09-04,1117440775,3331546739,627711,0,1512157,129099219,15596,127173
2017-09-05,1207355542,3467364121,690555,0,1474820,135278751,17729,116370
2017-09-06,1327738304,3679560950,649070,0,1603223,145706775,18445,115580
2017-09-07,1359907409,3641072501,664053,0,1378533,139235293,18270,105207
2017-09-08,1207227234,3550337125,645927,0,1349932,130994378,12211,136181
