date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-06-30,1821284722,4061840148,742887,27368,11920192,300328471,86896,23155
2017-07-01,1663300807,3803257111,461514,7645,12219461,284119909,66507,19128
2017-07-02,1612914775,3684369811,433209,65762,10614777,272101509,72725,19218
2017-07-03,1763760169,3954098240,723965,83963,12228616,310492984,344893,21644
2017-07-04,1876842743,4018120720,1126189,177126,12219771,322216541,284774,22220
2017-07-05,1865569015,4089886977,600026,53101,12228383,321512706,329276,38716
2017-07-06,1831470023,3963081440,568884,59327,13416135,323741692,312875,38809
2017-07-07,1878404252,3958365037,577979,119230,15286182,307564657,279946,136876
2017-07-08,1776658151,3727215294,463255,238978,15087320,292534392,209185,20172
2017-07-09,1859587586,3694099313,397781,90228,15143920,284479070,219527,27044
2017-07-10,1991362527,3960159543,639552,281349,17952906,299996852,287941,54605
2017-07-11,2080255510,4015680269,664262,36639,20072827,316146733,279865,39680
2017-07-12,1912299124,3964893153,615114,169282,22290694,307297558,307288,35091
2017-07-13,1909911252,4026392732,603935,158355,17202841,316114924,296535,46969
2017-07-14,1894880449,3943186053,699856,24507,11881589,312384759,287269,84045
2017-07-15,1838781938,3689346055,477977,28064,9548287,289597190,225798,163369
2017-07-16,1783030584,3690501379,490828,13793,8061817,282874813,218069,93834
2017-07-17,1988449407,3965903144,665966,46565,8620333,308329381,263900,152177
2017-07-18,1962227646,4014628499,671059,66735,9715505,308118238,180838,136676
2017-07-19,1883370200,4080572872,645699,48351,8544010,315314661,253415,196772
2017-07-20,1895663055,4101435952,632861,163198,9094129,311380866,268225,349271
2017-07-21,1790095071,3979098408,780468,229634,8197403,298779676,267609,419094
2017-07-22,1661734199,3660606668,504216,192025,7429259,276894769,203189,691270
2017-07-23,1661800389,3656006810,452436,428706,8796502,277755372,184145,789556
2017-07-24,1793555283,3898879107,1544340,87919,8435707,306724461,250290,339773
2017-07-25,1858938034,4298723210,766926,74766,8060035,300697644,266739,222450
2017-07-26,1959386420,4997460088,764835,164237,7861516,294635402,232897,351714
2017-07-27,1899964929,4995375730,710289,28417,8679084,281739885,117334,44102
2017-07-28,1883674658,4961873918,748098,28360,8654763,278685203,109650,53970
2017-07-29,1694558521,4761222835,498163,24558,7771584,269400458,103470,48054
2017-07-30,1571914572,4682185402,518064,40592,7085375,256785815,90337,76662
2017-07-31,1712969454,5078137101,758154,2209,8632718,283905001,95928,18491
2017-08-01,1729952558,5310943315,677193,1295,9727266,291200360,89073,13758
2017-08-02,1822391874,5238644932,681669,7844,11289791,294165681,84421,1469
2017-08-03,1710244675,5140640944,661727,9324,11227029,288711652,87536,9073
2017-08-04,994220641,2794983503,263538,32388,2287103,108246884,13975,25822
2017-08-05,765364370,2278554322,126960,5896,176241,48119531,1113,1629
2017-08-06,753475263,2259391337,114976,4147,224039,50452528,1322,1500
2017-08-07,1815087925,3847750913,479688,28942,7136800,276117495,30226,25403
2017-08-08,1659673506,4109606895,632784,31157,11240758,317811877,38455,24126
2017-08-09,1691456294,4075326376,681432,38321,10412322,320110218,44722,41241
2017-08-10,1683961573,4118433587,646007,59143,12957055,312610698,42062,55079
2017-08-11,1615062282,4076809301,594463,37054,11638043,308789600,97983,53381
2017-08-12,1568112605,3881699298,441344,28702,10978621,290725115,28877,57481
2017-08-13,1492204026,3719293342,460811,54184,9496629,282115118,27748,79429
2017-08-14,1610267801,4003071977,622565,60405,9311182,323169881,234589,72710
2017-08-15,1715413050,3914512650,1543701,16173,7507449,311098227,148805,20547
2017-08-16,1813057044,4026011331,588231,47675,6405320,325351825,240531,97306
2017-08-17,1793160696,4121807148,608480,11656,7285293,335184675,246018,22136
2017-08-18,1863131190,4064794242,592231,8323,8353832,317838411,77711,68463
2017-08-19,1541995362,3772590336,463775,26520,8557271,297890910,33186,67356
2017-08-20,1549180428,3729268008,437438,70123,8343155,308747862,72472,144741
2017-08-21,1658028453,4027680489,578752,50907,11002384,321712911,84555,81538
2017-08-22,1769400647,4115478209,673243,79397,11061251,335540723,76299,66287
2017-08-23,1761764949,4025622297,910398,56280,11029816,332382827,66411,71967
2017-08-24,1783208948,4079214527,588594,79308,12249229,351084567,62929,151899
2017-08-25,1658813425,4098640011,613727,43834,9471816,342200143,49455,79203
2017-08-26,1793172058,3821507014,479411,43108,34319255,332807261,39092,74220
2017-08-27,1610221671,3772830170,424385,3070,20111221,315029678,36125,21189
2017-08-28,1581112815,3954698362,608043,83732,11349287,341407218,84570,580818
2017-08-29,1619234322,4277508339,644307,80074,9798469,341797290,63622,556101
2017-08-30,1659080385,5257008993,631901,51286,10190944,341201820,43054,331191
2017-08-31,1630041380,5297694169,654427,109315,11126247,342137734,41804,617507
2017-09-01,1616908604,5179607652,583890,59104,9517702,330013687,35906,437979
2017-09-02,1500765771,4721244833,433995,128066,8019368,294437768,24768,1141113
2017-09-03,1498386832,4742352858,462057,182517,7390941,294249390,24616,1245832
2017-09-04,1570466114,5048432985,555235,217443,9744003,315700506,37173,1685804
2017-09-05,1631277915,5160471645,560162,170060,8063850,324985192,51954,903003
2017-09-06,1677623106,5403715298,552438,163994,8403902,345927947,42614,758535
2017-09-07,1639188777,5168551996,524069,147711,8601428,345249405,137989,849498
2017-09-08,1592735599,5189362008,539845,115464,7393885,339773288,127245,807034
2017-09-09,1553140799,4852916427,439437,161867,6475702,324674628,172061,895538
2017-09-10,1591803610,4862541735,411072,131830,6722867,329598967,160511,988935
2017-09-11,1661619429,5159279964,544738,143844,7265857,359924236,221706,1317803
2017-09-12,1598176352,5084519187,532337,126131,7219836,344969728,226283,873449
2017-09-13,1663206854,5060435146,595759,198470,7529508,344330779,239150,1509371
2017-09-14,1658750958,5131728647,579998,149751,8283793,344054141,253907,1284678
2017-09-15,1563044752,5064379628,553043,70155,8188845,339897617,231912,992913
2017-09-16,1486500971,4849153575,406291,161207,10300817,324807259,167665,1032775
2017-09-17,1445132899,4800797982,411209,264579,11410710,310965990,102410,1155871
2017-09-18,1557809914,5126710617,539567,65802,9090289,326592575,233068,611653
2017-09-19,1690032942,5221637247,2538676,141658,7494692,348698260,262150,989659
2017-09-20,1603930672,5128635998,5492365,166267,8142383,336180031,348648,1181527
2017-09-21,1518166016,4940577926,5611283,128058,9166118,327476741,317261,921021
2017-09-22,2000152623,4740298619,5582493,142084,7139792,318866091,315805,1283503
2017-09-23,1938271127,4393566625,5258186,84017,6076576,300166075,273748,670451
2017-09-24,1644818170,4354024052,5067122,95294,9130087,304801931,256085,573421
2017-09-25,1484801048,4712748633,5369055,86600,10321344,336144751,279993,679213
2017-09-26,1478684975,4609640645,5452078,73797,10489762,343961546,314188,493015
2017-09-27,1453606301,4714432876,5469803,28659,10339535,352165927,333403,65238
2017-09-28,1410170759,4647413850,5494178,6492,10791328,336753543,329166,13164
2017-09-29,1391674685,4662583780,5336379,15132,9596504,326552107,341895,44874
2017-09-30,1281292269,4213542817,4986708,19268,6147006,295566211,276730,76234
2017-10-01,1257483959,4224539793,5413721,18946,5231082,294523627,242119,27723
2017-10-02,1352235041,4547795546,8570574,10683,5299413,312513362,294931,17045
2017-10-03,1364724971,4512421014,5859722,2473,4973237,316896505,341056,8984
2017-10-04,1342570170,4431883299,5756750,8109,5669462,322240697,351440,76579
2017-10-05,1336276499,4403363282,5458723,4414,5442054,324042315,331227,61030
2017-10-06,1307050943,4444162438,5493175,6691,6251100,291808796,242724,36422
2017-10-07,1231015022,4400200808,5199569,7531,6384752,259242956,282452,48228
2017-10-08,1220017194,4308314521,5069917,11888,6236333,263727032,275748,20359
