date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-05-08,1316331206,3415127520,121473,0,512069,171316021,2091,1497
2017-05-09,1423175847,3301988990,180608,0,532422,171321250,2342,1796
2017-05-10,1307568179,3304840112,107660,0,517877,170831490,2277,779
2017-05-11,1268619350,3431921655,147417,0,505942,175323085,2223,1950
2017-05-12,1091158797,3254171297,322413,0,518748,174512314,2173,888
2017-05-13,970082590,2854975100,124564,0,449443,165634264,2032,6686
2017-05-14,1072325009,2853588849,98782,0,450052,164360980,2000,499
2017-05-15,1195189541,3166539697,103685,0,458044,179715222,2478,1444
2017-05-16,1252219252,3153536301,129180,0,442693,179198904,2656,367
2017-05-17,1263535454,3224315503,146600,0,475739,174139738,2133,3512
2017-05-18,1203975668,3072847126,135985,0,490252,171041285,3011,8441
2017-05-19,1098604651,2845325653,122326,0,547008,168581329,2118,998
2017-05-20,974226646,2428616683,114568,0,392069,158553084,1932,592
2017-05-21,1060584287,2697212923,133335,0,453666,163273348,2449,1619
2017-05-22,1136838864,2885816594,120963,0,554476,149282683,2345,1371
2017-05-23,1165264069,2701279208,88541,0,602962,101456960,2426,1336
2017-05-24,1276730263,3023728734,152696,0,504597,185260746,2515,3270
2017-05-25,1255222555,2931456813,113481,0,482410,176154091,2857,3556
2017-05-26,1221937939,2873582782,156941,0,483668,173155198,2515,4657
2017-05-27,1067734355,2626877135,347575,0,424541,170530014,2533,700
2017-05-28,1026749452,2509075838,347351,0,397673,168171085,2511,2488
2017-05-29,1176832327,2772059876,361735,0,433716,172872416,2688,1447
2017-05-30,1238395213,2979505295,351689,0,465062,175515182,2340,2167
2017-05-31,1219068715,3011003614,400808,0,488449,180687162,2259,1636
2017-06-01,1258280569,3178928972,346659,0,475601,180965618,2184,532
2017-06-02,1328843321,3009663524,354834,0,428491,174205767,2352,1002
2017-06-03,1129774607,2722036788,349909,0,414480,163393678,2232,1340
2017-06-04,1107607307,2719979260,356431,0,403241,163634135,2052,918
2017-06-05,1243936230,2926411434,355896,0,454874,166100643,2070,5711
2017-06-06,1202647046,2942475585,354842,0,472835,152542755,2138,2336
2017-06-07,1057832094,2694938060,351700,0,514220,85553241,2250,989
2017-06-08,953833524,2508725388,321271,0,481912,113858993,1905,38719
