date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-09-06,1156783050,3558717862,862396,0,1000652,69851459,6737,64864
2017-09-07,1278499755,3446842587,925736,0,5442255,69989445,8846,63886
2017-09-08,1528686788,3376174716,903881,0,848736,69445508,5734,65314
2017-09-09,1267923432,2976690452,707623,0,662849,60900835,5984,71000
2017-09-10,1187225250,2977912149,741462,0,701722,58484198,4878,57536
2017-09-11,1133333041,3246156300,959141,0,763036,65684158,4422,64453
2017-09-12,1063688687,3268158041,939662,0,859888,64576282,6020,61795
2017-09-13,1080921205,3289715808,1006227,0,768812,62609568,6862,90111
2017-09-14,1090800498,3352278379,1037434,0,4182673,67794570,6718,73267
2017-09-15,1107937869,3255871534,1016836,0,25203324,74385595,6083,52847
2017-09-16,1029213933,2980588213,694957,0,24429252,69751757,5449,38754
2017-09-17,984488384,2968255141,593330,0,21834331,68390132,6380,47539
2017-09-18,1142917254,3251171520,1014656,0,12507251,69172188,6125,38514
2017-09-19,1164920568,3403119631,2835738,0,13217615,74032783,41921,70109
2017-09-20,1179722092,3440348295,5509104,0,11623925,75677645,91822,54203
2017-09-21,1125767624,3368168563,5524478,0,16294786,74123658,93279,50284
2017-09-22,1080736015,3267961041,5495446,0,12941336,72882787,85335,54403
2017-09-23,1008982044,2944644534,5034350,0,13584369,68336848,84282,38230
2017-09-24,991533622,2944054479,4838031,0,10186059,61655536,74338,32443
2017-09-25,1084544306,3279625856,5371080,0,5635605,65824457,79930,36167
2017-09-26,1080176497,3446854728,5464265,0,4524915,65308949,84458,29687
2017-09-27,1102908795,3422951500,5503722,0,9821608,68574196,83638,18123
2017-09-28,1082519149,3422941350,5533788,0,4546852,66268349,81980,10624
2017-09-29,1031069791,3428198781,5407910,0,4496308,63162256,79029,11147
2017-09-30,962152640,3084189765,5075119,0,5777613,61903916,78875,11589
2017-10-01,964496638,3053958454,5000429,0,8500747,63802901,83696,8265
2017-10-02,1133067422,3454363728,5557301,0,17598973,68873743,92578,10393
2017-10-03,1084265916,3478877274,5510754,0,15169913,67908623,92220,9694
2017-10-04,1028984338,3432961444,5789970,0,11284629,63010376,86514,10781
2017-10-05,1059801964,3397761792,5631103,0,26463498,69491729,92020,10082
2017-10-06,1051125808,3546765199,5717396,0,16966776,68286282,90466,9868
2017-10-07,960594241,3278186574,5196080,0,652838,58430956,79272,10275
2017-10-08,957446403,3148605122,5021315,0,758585,57980079,82136,10066
2017-10-09,1056067718,3546976729,5555523,0,4089739,66278508,89063,10365
2017-10-10,1091692630,3595945914,5556120,0,6038394,67591889,88271,11426
2017-10-11,1188586658,3812669256,3584599,0,15107563,71915627,57860,110777
2017-10-12,1106389950,3968019394,1172007,0,19451566,79202682,5003,9529
2017-10-13,1083880631,3534746714,1019291,0,14022645,76061373,4912,2271
2017-10-14,1014264645,3322155160,769856,0,13343982,70302281,4297,3260
2017-10-15,1036187593,3301294038,737032,0,11278253,67389693,5490,4685
2017-10-16,1139216271,3531592116,848941,0,8589939,74373314,5163,11210
2017-10-17,1064507438,3556079677,1046324,0,6126014,82812968,7816,2664
2017-10-18,1080436650,3557971164,1448084,0,7182520,79353567,7593,5304
2017-10-19,1060562177,3516641766,1350485,0,8517318,73561442,4455,7132
2017-10-20,993455235,3399545272,1220658,0,8217415,71006201,4344,13530
2017-10-21,908380178,3078658258,989366,0,3751710,66231441,2921,4496
2017-10-22,936692479,3111765730,931398,0,4693313,63118911,3362,3470
2017-10-23,1083588990,3462713412,1427817,0,10137734,121596041,12998,3144
2017-10-24,1099878801,3474739814,1471905,0,5403625,115873928,16467,3798
2017-10-25,1035862967,3323703642,1396049,0,5748765,93590639,7760,3964
2017-10-26,1034891009,3294002216,1271640,0,7243917,86610956,7021,3180
2017-10-27,0,0,0,0,0,0,0,0
2017-10-28,0,0,0,0,0,0,0,0
2017-10-29,0,0,0,0,0,0,0,0
2017-10-30,292547,942954,246,0,16,23411,0,0
2017-10-31,1781892,4014322,3870,0,141,119420,73,0
2017-11-01,2489110,3626374,2015,0,93,105807,0,1
2017-11-02,2354019,3333397,1097,0,85,133228,0,946
2017-11-03,1592009,2749208,553,0,15,100410,1,22
2017-11-04,1540457,2621614,579,0,11,86918,0,3
2017-11-05,1482801,2629659,39148,0,29,88068,0,340
2017-11-06,1026223,2798113,1325,0,19,97483,0,28
2017-11-07,2129402,3190815,730,0,29,94671,1,129
2017-11-08,1599188,3364302,874,0,28,99387,32,21
2017-11-09,1558642,3819569,747,0,40,95174,1,125
2017-11-10,2247074,3822503,547,0,72,108337,3,120
2017-11-11,1340887,3232389,593,0,33,103830,0,80
2017-11-12,2096229,2883828,3016,0,286,352059,598,21
2017-11-13,1971300,4638592,1068,0,334,335250,834,149
2017-11-14,1935682,8914572,993,0,214,290037,8,385
2017-11-15,2766013,9006324,1123,0,195,230138,1,234
2017-11-16,2027378,8602796,965,0,169,218244,5,335
2017-11-17,2341481,7571576,687,0,151,236689,0,105
2017-11-18,1863013,7709598,995,0,139,228538,4,150
2017-11-19,2056730,7503017,1749,0,119,240466,0,150
2017-11-20,3000209,11041765,991,0,183,241166,4,188
2017-11-21,4828357,11358985,1302,0,209,242265,3,168
2017-11-22,5360071,7955388,994,0,151,231874,0,265
2017-11-23,4014452,6667312,877,0,150,254248,0,64
2017-11-24,3459654,7263376,1105,0,175,247614,3,51
2017-11-25,1756202,5446496,681,0,158,229275,1,129
2017-11-26,1339138,5408566,1622,0,141,235767,0,122
2017-11-27,2059395,7069487,972,0,111,224042,4,200
2017-11-28,1427936,7202906,1058,0,136,232749,0,146
2017-11-29,1550287,5837447,760,0,126,217851,3,92
2017-11-30,1390696,9706386,922,0,183,238819,1,82
2017-12-01,1387276,10144909,792,0,105,245472,0,209
2017-12-02,2117746,6524699,711,0,93,241590,0,181
2017-12-03,2376112,6807140,994,0,91,241077,0,190
2017-12-04,3113799,10656273,1065,0,183,265787,2,206
2017-12-05,1426580,8694437,1093,0,150,273328,6,70
2017-12-06,2414436,11160842,899,0,165,274131,2,120
2017-12-07,1884822,11300437,993,0,145,270160,2,58
2017-12-08,3013207,10695114,855,0,153,286240,0,188
2017-12-09,1429214,9400885,632,0,108,273475,1,139
2017-12-10,3993560,9983843,48941,0,112,260788,0,177
2017-12-11,1870816,12012936,875,0,192,294121,8,207
2017-12-12,2825340,11355639,691,0,175,327647,7,246
2017-12-13,1677465,11671873,813,0,202,339482,1,157
2017-12-14,1632772,14385694,818,0,228,333210,2,261
2017-12-15,1718601,15835100,913,0,211,342866,6,111
2017-12-16,2444450,17271692,770,0,2330,364601,0,194
2017-12-17,2289184,13074197,1065,0,145,334089,0,130
2017-12-18,2192347,12434462,921,0,285,327963,1,186
2017-12-19,2611026,14612043,902,0,628,319259,1,274
2017-12-20,2974534,15712720,14508,0,737,313389,100,293
2017-12-21,2086397,20175637,10656,0,826,332986,212,210
2017-12-22,2217643,21335111,10611,0,1097,324291,213,294
2017-12-23,3365461,22312062,10237,0,961,324536,205,271
2017-12-24,3224570,22136757,10505,0,761,320900,180,391
2017-12-25,2518081,21810038,9629,0,842,312538,157,676
2017-12-26,4531299,20926141,10299,0,878,348356,160,1101
2017-12-27,5186690,23394146,10701,0,1698,361372,162,604
2017-12-28,4421842,26198947,10200,0,1354,339285,152,767
2017-12-29,3501753,22878649,10002,0,1272,327637,169,547
2017-12-30,2849549,21643027,10083,0,1229,310670,170,492
2017-12-31,5307562,21328562,12450,0,1865,557094,138,495
2018-01-01,3315507,22327378,10961,0,1941,302652,145,397
2018-01-02,2385823,18907516,38857,0,2087,303443,159,486
2018-01-03,2575490,12877459,11484,0,1828,312326,210,476
2018-01-04,2554078,11786346,9983,0,4507,329209,231,573
2018-01-05,4253469,13792272,7665,0,1109,318175,191,218
2018-01-06,2483391,13778360,8896,0,1060,330329,184,361
2018-01-07,2258600,13314825,10832,0,906,324354,168,523
2018-01-08,1587245,17049857,11525,0,1588,332973,180,428
2018-01-09,2783923,16912456,40094,0,2829,346419,190,374
2018-01-10,2507393,10740349,10553,0,1843,349917,211,330
2018-01-11,2051416,12608757,5462,0,3497,365601,118,459
2018-01-12,2934036,15556173,664,0,1380,350355,4,332
2018-01-13,1922502,13024791,2019,0,1003,346487,0,197
2018-01-14,4446666,14230761,6436,0,751,350661,1,220
2018-01-15,3568323,12715532,6399,0,939,356687,3,245
2018-01-16,4195900,16219425,6510,0,6628,402453,0,247
2018-01-17,5381893,17883154,3160,0,611,379915,7,197
2018-01-18,5284456,16533475,16088,0,452,371084,0,162
2018-01-19,4602846,15122500,6109,0,310,391493,4,158
2018-01-20,2292480,17822276,6391,0,154,359694,0,192
2018-01-21,3721771,19724057,6604,0,146,372675,2,254
2018-01-22,1066779418,3303676093,1318943,0,752595,62697202,2249,51383
2018-01-23,1073089443,3383963768,1363511,0,605054,63296828,1829,50411
2018-01-24,1078875600,3383621878,1420203,0,636810,65612960,2428,109390
2018-01-25,1180672679,3378908474,1338933,0,740349,65515603,2650,121293
2018-01-26,1461057359,3331467973,1307127,0,707305,63527949,3032,52940
2018-01-27,1645469127,3136325287,1119300,0,601769,58679205,2897,72039
2018-01-28,1297275484,3061057286,1042232,0,578583,58131482,3659,143666
2018-01-29,1627134363,3415283255,1334725,0,791832,64269714,3378,72683
2018-01-30,1314702649,3459449645,1311074,0,669887,67605897,6330,41126
2018-01-31,1189295563,3498646090,1354062,0,630792,72265326,2947,34307
2018-02-01,1143632175,3601079122,1310761,0,636643,68560897,2605,27869
